更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社ファミリー介護,福祉・介護関連サービス,求人なし,東京都足立区大谷田4-1-20,2013,代表取締役 古藤 晃英,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アライズ,福祉・介護関連サービス,求人なし,東京都八王子市片倉町461-2,2013,代表取締役 德野貴宣,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＢＣＳ,福祉・介護関連サービス,無,東京都中野区上高田2-3-17,2013,代表取締役 杉本 和弘,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,小山メディカルサービス株式会社,その他医療関連,求人なし,大阪府大阪市中央区谷町9-1-18アクセス谷町ビル 7Ｆ,2013,代表取締役 小山 智士,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＦＥＳＲＥＣ,調剤薬局・ドラッグストア業界,求人なし,愛媛県松山市姫原3-7-46ライオンズガーデン姫原 1009,2013,代表取締役 三谷 洋右,9 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社誠義,福祉・介護関連サービス,求人なし,愛知県名古屋市西区中小田井3-214ロイヤルタウン 102,2013,代表取締役 粉川 義徳,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＫＹＡファーマシー,調剤薬局・ドラッグストア業界,求人なし,愛知県名古屋市昭和区山花町49-3,2013,代表取締役 田中 彰人,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社Ｈ＆Ｎホールディングス,福祉・介護関連サービス,無,愛知県名古屋市東区東桜1-9-26ＩＫＫＯパーク栄ビル 6Ｆ,2013,代表取締役 高野 政則,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＥＭＰＯＷＥＲＭＥＮＴ株式会社,その他医療関連,求人なし,京都府京都市南区西九条西柳ノ内町28-5,2013,代表取締役 平川 憲秀,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,フクダライフテック京滋株式会社,その他医療関連,求人なし,京都府京都市伏見区南寝小屋町25,2013,代表取締役 中村 文一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,メディカルアシスト株式会社,福祉・介護関連サービス,無,埼玉県さいたま市見沼区東大宮5-33-12柏洋ビル 5Ｆ,2013,代表取締役社長 岩﨑 英治,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 さいたま市を中心に在宅介護事業を展開 2022年6月doda掲載求人より引用
2024-08-01,株式会社ＧＤＴ,医療機器卸,求人なし,埼玉県川口市戸塚2-11-8,2013,代表取締役 千倉 由紀緒,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ライフリンクス,福祉・介護関連サービス,無,東京都荒川区西日暮里5-23-3冠第2ビル 201,2013,代表取締役 山田 敏秀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ライフ訪問入浴センターライフケアプランセンターアイラスコールセンター 2023年3月doda掲載求人より引用
2024-08-01,株式会社アップルケア,福祉・介護関連サービス,無,東京都港区浜松町2-3-1日本生命浜松町クレアタワー,2013,代表取締役 三浦 義明,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サムマインド,病院・大学病院・クリニック,求人なし,神奈川県相模原市南区松が枝町15-15ＣＬＬエクセレンス松が枝ＩＩ411,2013,代表取締役 今村 光万,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社なかいまち薬局,調剤薬局・ドラッグストア業界,求人なし,神奈川県足柄上郡中井町井ノ口1876-1,2013,代表取締役 漆畑 俊哉,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,社会福祉法人藤花会,福祉・介護関連サービス,求人なし,岡山県瀬戸内市邑久町福中1180,2009,理事長 藤田 琢二,879 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
