更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社京まち薬局,調剤薬局・ドラッグストア業界,求人なし,京都府京都市山科区大宅早稲ノ内町1スプリング早稲ノ内 1Ｆ,2005,代表取締役 猪奥 真理子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リアフレール,医療機器卸,求人なし,京都府京都市下京区綾小路通烏丸東入竹屋之町252-1,2005,代表取締役 安田 巧,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,安心ライフ株式会社,福祉・介護関連サービス,求人なし,京都府京都市伏見区中島前山町55-2,1997,代表取締役 中川 宏實,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,デンタルハート株式会社,その他医療関連,求人なし,千葉県千葉市中央区新田町13-17フクダビル 3Ｆ,2006,代表取締役 鍵山 三也,7 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社セラピー,その他医療関連,求人なし,愛知県名古屋市港区名港2-3-14,2006,代表取締役 新井 大作,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,トータルアート株式会社,福祉・介護関連サービス,求人なし,宮城県仙台市宮城野区小田原2-1-32,2006,代表取締役 平間 真一,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社アヴィ・サポート,福祉・介護関連サービス,求人なし,愛知県名古屋市天白区野並3-302,2006,代表取締役 服部 明義,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ほのぼの月寒,福祉・介護関連サービス,求人なし,北海道札幌市豊平区月寒東二条19-20-59,2005,取締役 河合 宏敏,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＳＯＵシニアケア株式会社,福祉・介護関連サービス,求人なし,東京都中央区日本橋3-12-2朝日ビルヂング 4Ｆ,2000,代表取締役 白石 哲,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＩＣＳＴ,医療機器メーカー業界,求人なし,埼玉県さいたま市中央区上落合5-17-1Ｓ4タワー 2Ｆ,2004,代表取締役 横井 博之,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ヘルスインターメソッド株式会社,医療機器卸,無,東京都港区新橋1-12-910Ｆ,1997,代表取締役 内村 研哉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,予防医療機器の販売、浄水器の販売、健康食品の販売、化粧品の販売【関連会社】コスモヘルス株式会社 2024年4月doda掲載求人より引用
2024-08-01,株式会社オースクエア,CSO,無,東京都新宿区西新宿3-2-11新宿三井ビル2号館 13Ｆ,2003,代表取締役 八丁麻美（柴田麻美）,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,バイオジェン・ジャパン株式会社,バイオベンチャー業界,無,東京都中央区日本橋1-4-1日本橋一丁目三井ビルディング 14Ｆ,2000,代表取締役 傳 幸諭,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■生物学的製剤の研究、開発、製造、販売 2023年3月doda掲載求人より引用
2024-08-01,ＳＯＭＰＯケアフーズ株式会社,福祉・介護関連サービス,無,東京都品川区東品川4-12-8品川シーサイドイーストタワー 12Ｆ,2003,代表取締役 中村 安志,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■高齢者施設向け惣菜の開発■高齢者施設への配食■在宅介護向け介護食品販売■高齢者施設での食堂業務の受託■SOMPOケアグループ内施設での厨房業務 2024年2月doda掲載求人より引用
2024-08-01,株式会社ノーフェイト,福祉・介護関連サービス,求人なし,神奈川県横浜市緑区十日市場町808-2,2006,代表取締役 宮﨑 智浩,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ユピテル・ケア,福祉・介護関連サービス,求人なし,東京都大田区田園調布1-52-9ジェミコビル 1Ｆ,2006,代表取締役 内田 秀和,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社バイオセラピー開発研究センター,大学・研究施設,求人なし,石川県金沢市安江町3-293Ｆ,2006,代表取締役 豊田 剛史,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
