更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,有限会社ＨＯＮＥＳＴＹ,調剤薬局・ドラッグストア業界,求人なし,千葉県船橋市印内町565-3西船橋駅前パークホームズ 130,2003,代表取締役 本田 江美,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ダイエタリーケア,福祉・介護関連サービス,無,東京都千代田区麹町4-6-8ダイニチ麹町ビル 1Ｆ,2003,代表取締役 徳田 虎雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ファルマ・ビジネス・アカデミー,医療コンサルティング,求人なし,千葉県松戸市下矢切173,2003,代表取締役 佐藤 睦美,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社シュン,調剤薬局・ドラッグストア業界,求人なし,千葉県鎌ケ谷市初富本町2-13-16号,2003,取締役 渡邊 壮,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ライト・メソッド,医療機器卸,求人なし,東京都足立区東和1-24-5マロード21－102,2003,取締役 田渕 稔,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エヌ・イーリース販売,調剤薬局・ドラッグストア業界,求人なし,千葉県我孫子市本町3-8-27,2003,代表取締役 積田 秀和,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,社会福祉法人清風会,福祉・介護関連サービス,求人なし,千葉県市原市五井2244-1,2002,理事長 山﨑 幸男,472 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社病院コンタクト,調剤薬局・ドラッグストア業界,求人なし,東京都豊島区東池袋3-5-4,2003,代表取締役 草山 隆之,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社稚奈,調剤薬局・ドラッグストア業界,求人なし,千葉県千葉市稲毛区穴川3-4-1ディクオーレＡ2,2003,代表取締役 杉山 儀次,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ライフコアネット,福祉・介護関連サービス,求人なし,千葉県市川市塩浜4-2街区3号棟106（ハイタウン塩浜団地）,2003,代表取締役 染井 聰子,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ファーシスジェイピイ株式会社,医療機器メーカー業界,求人なし,千葉県松戸市稔台2-38-1,2003,代表取締役 小島 保成,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社町田メディカルサプライ,医療機器卸,求人なし,東京都町田市森野1-33-12,2003,代表取締役 飯田 令子,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社オリエンタルドリームファーマシー,調剤薬局・ドラッグストア業界,求人なし,東京都練馬区関町北5-6-27,2003,代表取締役 小林 中,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ワイズセラピューティックス株式会社,バイオベンチャー業界,求人なし,東京都渋谷区恵比寿西1-10-11フジワラビル 4Ｆ,2003,代表取締役 加藤 伸朗,44 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ムサシ薬局,調剤薬局・ドラッグストア業界,求人なし,東京都八王子市大塚496,2003,取締役 押杵 正博,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社ＫＪＭ,調剤薬局・ドラッグストア業界,求人なし,千葉県船橋市前原東4-13-3やつやビル 1Ｆ,2003,代表取締役 小島 章弘,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ペアウェル,福祉・介護関連サービス,求人なし,東京都稲城市百村1630-3ペアウェル南山 211,2003,代表取締役 伊藤 一弘,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社サクラ,その他医療関連,求人なし,神奈川県秦野市並木町2-15,2003,取締役 込山 まるみ,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社アカリヘルパーステーション,その他医療関連,求人なし,東京都東村山市栄町2-27-5砂川ビル 5Ｆ,2003,代表取締役 砂川 博,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社あおぞら,医薬品卸,求人なし,東京都世田谷区成城9-28-8,2003,代表取締役 北島 裕次郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＩＮＤＥＰＥＮＤＥＮＣＥ　ＫＩＮＧＤＯＭ株式会社,福祉・介護関連サービス,求人なし,東京都中央区日本橋室町1-10-10,2003,代表取締役 春藤 康仁,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社メニワン,医療機器メーカー業界,無,愛知県名古屋市西区市場木町390ミユキビジネスパーク四号館,2003,代表取締役 古賀 誠治,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■動物用医療機器■医療機器■動物用医薬品■医薬品■動物用サプリメントなどの販売＜取引先＞全国の動物病院、動物用医薬品、医療機器ディーラー 2023年11月doda掲載求人より引用
2024-08-01,有限会社ケア・プランニング,福祉・介護関連サービス,無,東京都荒川区荒川4-9-11,2003,代表取締役 中原 修二郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■居宅介護支援■小規模多機能型居宅介護■訪問介護■訪問看護■通所介護■福祉用具貸与・販売■障害者総合支援法による居宅介護■重度訪問介護■行動援護■介護職養成研修事業■介護コンサルタント事業■高齢者配食見守りサービス事業■東京都認証ソーシャルファーム 2022年6月doda掲載求人より引用
2024-08-01,株式会社新医療総合研究所,その他医療関連,求人なし,神奈川県横浜市神奈川区神大寺4-33-28,2003,代表取締役 吉成 明子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
