更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,株式会社皓豊社,福祉・介護関連サービス,求人なし,東京都北区豊島6-8-17,1960,代表取締役 竹矢 昌隆,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本注射針工業株式会社,医療機器メーカー業界,2,東京都北区王子本町1-28-9,1958,,60百万円,,150,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■事業内容：同社では医療用、獣医用各種注射針（カヌラ）の開発、製造、販売を行っています。高度な技術と高い品質管理のもと、顧客の仕様や図面に従って、精密な公差内でカヌラを製造しています。,
2024-08-01,医療法人社団総風会,病院・大学病院・クリニック,求人なし,東京都江戸川区南篠崎町1-2,1996,理事長 小池 洋一,"1,245 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,谷山歯科器材株式会社,医療機器卸,求人なし,東京都足立区千住大川町16-5,1975,代表取締役 谷山 功一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社医療福祉研究所,医療機器卸,求人なし,東京都荒川区西尾久2-37-7中村ビル 1Ｆ,1990,代表取締役 松尾 四男美,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中央医科薬品株式会社,医薬品卸,求人なし,東京都北区滝野川7-2-13ベルテックスビル 3Ｆ,1966,代表取締役 山内 泰一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社くすりのダイイチ,調剤薬局・ドラッグストア業界,求人なし,東京都西東京市東町2-14-11,1963,代表取締役 大河内 一紀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メデイカル・ミノリ,医療機器卸,求人なし,東京都練馬区南大泉5-1-17,1978,代表取締役 石川 博紀,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,光洋株式会社,医薬品卸,求人なし,東京都板橋区常盤台4-36-8,1978,代表取締役 福本 沙美江,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団歯友会,病院・大学病院・クリニック,求人なし,東京都北区志茂1-17-10,1955,理事長 佐藤 卓,"4,051 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
