更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容
2024-08-01,株式会社黎明,福祉・介護関連サービス,求人なし,熊本県玉名市岱明町高道1067,2004,代表取締役 前田 由紀子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,プロメディカル株式会社,医療機器卸,求人なし,石川県金沢市駅西本町1-1-33,1997,代表取締役 中田 年樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスポワール,福祉・介護関連サービス,求人なし,長野県小諸市与良町3-4-17,2010,代表取締役 甘利 庸子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フォーディクス,医療機器メーカー業界,求人なし,東京都文京区本郷1-33-6,2012,代表取締役 武多 浩道,43 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社バンブー,福祉・介護関連サービス,求人なし,神奈川県横須賀市船越町1-12,2012,代表取締役 竹中 孝行,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ワン・ライフ,福祉・介護関連サービス,求人なし,神奈川県相模原市中央区清新5-14-18402,2012,代表取締役 平塚 悠紀,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ユニケア,福祉・介護関連サービス,求人なし,大阪府大阪市鶴見区今津中3-6-27シャトー三愛 113,2012,代表取締役 新谷 竜也,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リハライフ,福祉・介護関連サービス,求人なし,高知県高知市仲田町6-24,2012,代表取締役 森中 彬文,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ナースサポート．アリス,福祉・介護関連サービス,求人なし,東京都練馬区立野町8-8福山ビル 2Ｆ,2012,代表取締役 西島 暁子,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,阪神ホールディングス株式会社,医薬品・医療機器・ライフサイエンス・医療系サービス,求人なし,富山県富山市小中163,2012,代表取締役 高田 健,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ニルヴァーナ,福祉・介護関連サービス,求人なし,石川県野々市市本町3-6-31グレーシー野々市 1Ｆ,2012,代表取締役 山下 裕之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ウェッジケア,福祉・介護関連サービス,求人なし,滋賀県長浜市唐国町260-2,2012,代表取締役 西村 紀昭,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社レークケア,調剤薬局・ドラッグストア業界,求人なし,滋賀県甲賀市甲南町野尻499-1,2012,代表取締役 西村 雄一,68 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アイレ,医療機器メーカー業界,求人なし,東京都豊島区東池袋1-33-8ＮＢＦ池袋タワー 13Ｆ,1961,代表取締役 荒江 健,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ＩＦＵ株式会社,福祉・介護関連サービス,求人なし,静岡県富士市依田橋403-2,2012,代表取締役 永森 真之介,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社カノン,福祉・介護関連サービス,求人なし,沖縄県島尻郡南風原町字津嘉山1315-1（1街区10画地）,2012,代表取締役 嘉手納 初子,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社糸満てぃんさぐの家,福祉・介護関連サービス,求人なし,沖縄県糸満市字照屋1258-1,2012,代表取締役 運天 節子,8 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＪＦＡ,福祉・介護関連サービス,求人なし,宮城県柴田郡大河原町大谷字町向199-3,2010,代表取締役 佐藤 康久,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社デザインワークス,その他医療関連,求人なし,東京都港区南麻布3-3-1麻布セントラルポイント 2Ｆ,2007,代表取締役 生長 弘丞,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスコート,福祉・介護関連サービス,求人なし,大阪府吹田市片山町3-33-16,2012,代表取締役 加藤 由美,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
