更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,社会福祉法人智泉会,福祉・介護関連サービス,求人なし,神奈川県相模原市中央区清新7-4-1,1997,理事長 岩崎 泉,"1,412 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,合名会社南邦商事,福祉・介護関連サービス,求人なし,鹿児島県鹿児島市池之上町9-14,1961,社員 中島 賢二郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,トライアドウエスト株式会社,調剤薬局・ドラッグストア業界,求人なし,兵庫県姫路市下手野3-3-5,1998,代表取締役 藤井 貴子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人成祥福祉会,福祉・介護関連サービス,求人なし,愛知県小牧市小木南2-88,1998,理事長 並木 祥代,"5,525 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団和敬会,福祉・介護関連サービス,求人なし,兵庫県三木市大塚1-5-89,1992,理事長 足立 憲昭,564 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団一陽会,病院・大学病院・クリニック,求人なし,兵庫県三木市大塚218-3,2004,理事長 服部 哲也,286 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団朋優会,病院・大学病院・クリニック,求人なし,兵庫県三木市志染町吉田1213-1,2003,理事長 森田 須美春,393 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人仁風会,病院・大学病院・クリニック,求人なし,鹿児島県鹿児島市西千石町8-13,1957,理事長 日髙 正八郎,"1,142 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人玉昌会,病院・大学病院・クリニック,求人なし,鹿児島県鹿児島市泉町2-3そうしん本店ビル 4Ｆ,1962,理事長 髙田 昌実,"5,750 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人双寿会,病院・大学病院・クリニック,求人なし,愛知県小牧市中央2-185,1993,理事長 塚原 龍児,61 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人讃和会,病院・大学病院・クリニック,求人なし,大阪府大阪市住之江区浜口西3-5-10,1965,理事長 井上 丈久,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
